epoch,train_loss,train_node_mse,train_edge_attr_mse,train_edge_presence_bce,train_target_mse,val_loss,val_node_mse,val_edge_attr_mse,val_edge_presence_bce,val_target_mse,test_loss,test_node_mse,test_edge_attr_mse,test_edge_presence_bce,test_target_mse
38,26.928789467309723,0.0839939856155287,26.762838975665368,0.17257836699153767,0.06469867609911446,25.81540865009114,0.08059918091206228,25.623504215714622,0.15303659632717823,0.09600159366770337,24.60304993857236,0.08181043956770985,24.429571130707508,0.1583756890509698,0.07583077284764117
39,26.560051529402607,0.08430223504413925,26.39334341578734,0.17398380693042778,0.06500750049272658,25.271446877280198,0.08087661692946307,25.078937317691953,0.15413697943680704,0.09621927331696332,24.013855153682037,0.08224331195468665,23.838194839597687,0.15931865436042075,0.07748512758774405
40,26.103373528645207,0.08464184087900184,25.93589484869857,0.17435175073623868,0.06540166168620827,24.721441543708412,0.08168227197655008,24.53064602512424,0.1540448716552244,0.09370880766336327,23.46505194536344,0.08289439062785915,23.290045695667818,0.15920406582317953,0.0761914877372542
41,25.700418860917218,0.08490519295931212,25.53282130522939,0.1737226220593184,0.06532007833542501,24.27501969687683,0.08228066241589643,24.082942927624547,0.15353444991054507,0.09444266439864075,23.037798507570283,0.0833791419511705,22.861558847101968,0.15858394599805667,0.07700210175381636
42,25.38143188210395,0.08506643172431048,25.21345940659522,0.17296363971854403,0.06560967130421591,23.87177860669497,0.08284302233155333,23.678585300337797,0.1528698601838896,0.09506329799059116,22.660979121250744,0.08377792851662072,22.482609933567797,0.1579747951249751,0.07879377617519055
43,25.040189915268137,0.0850863333423443,24.87182550086405,0.1724465169739912,0.06603342731944983,23.379756927490234,0.08298281730168451,23.188862709002308,0.15240182251916767,0.09267123578817421,22.181322943820103,0.08390643770887157,22.005511207280197,0.1576222541607584,0.07614307905500876
44,24.677141766365025,0.08497281324820621,24.508783808204655,0.17186393897857039,0.0661987430918159,23.0552167919396,0.08319820344216575,22.863506381794558,0.1518252599921267,0.09332967303413109,21.866435626172645,0.0842701525180515,21.689396133823344,0.15725260185288006,0.07704411256738164
45,24.421864904640216,0.0849039284717177,24.253704392291414,0.1712381990904404,0.06613275702475925,22.789696922410005,0.08310153171693706,22.59775613795566,0.15116006653692762,0.09372316668629593,21.607189455808303,0.08426515740242217,21.430439036411876,0.1565871956780201,0.07682654080910026
46,24.210688107316358,0.08473989386379072,24.04300027437414,0.1707230638576127,0.0658756352248988,22.581017362195894,0.0827957006002971,22.387535246078578,0.1506744934045999,0.09561893600203612,21.399969878910095,0.08414712989815264,21.22160251146852,0.15618005341745111,0.07860222123966619
47,24.03212111005333,0.08446221609172043,23.86495045544779,0.17039407390857575,0.06566901900266289,22.39720596701412,0.08273110414018571,22.20333208202642,0.15063599145597656,0.09607916573946507,21.22258419827839,0.0841220966845829,21.04408760471294,0.15620960414096752,0.07875351334617686
48,23.878850409307287,0.08418402337225886,23.712292140545784,0.17015774097873543,0.06535846701768841,22.243264661670406,0.08228987370128349,22.049390493813206,0.15027861015102958,0.09655647867031679,21.080834943916543,0.08379280808090851,20.902450401326178,0.15585302102753495,0.07900641291995662
49,23.74651108358445,0.08389768077372387,23.58052208038482,0.16994788958132703,0.06509650887007332,22.109737442038153,0.08192942585627742,21.917330235411217,0.15011156842870227,0.09546658497416852,20.964644643828624,0.08352816249011695,20.787334571297713,0.15568269854142597,0.07821363211833088
50,23.630625403825576,0.08364595330288353,23.465083643405258,0.16977527679515633,0.06491828831491543,21.99016533598388,0.08167679586821357,21.795975981459105,0.14996415140938624,0.0975161314077707,20.859867840864528,0.08336164253785855,20.680651378381285,0.1557253942323795,0.08028227637727865
