epoch,train_loss,train_node_mse,train_edge_attr_mse,train_edge_presence_bce,train_target_mse,val_loss,val_node_mse,val_edge_attr_mse,val_edge_presence_bce,val_target_mse,test_loss,test_node_mse,test_edge_attr_mse,test_edge_presence_bce,test_target_mse
11,0.6116133211908306,0.024791544609239182,0.5541849866511637,0.12766863233752795,0.01986992678065074,0.5998342068699317,0.02165871973345122,0.4735046025651851,0.1122127031829768,0.09344961457392525,0.6146513876309629,0.02164613931028736,0.5002450831719613,0.12362885485904336,0.08039727989959433
12,0.6087338869492506,0.024667629168482284,0.5517007966938934,0.12748185904945394,0.01961727524437584,0.5851590635190009,0.021178750537185414,0.4593471731377999,0.11840039444952977,0.09279310075410342,0.5991207277597749,0.021174356000348178,0.47847698591533255,0.13195993574706052,0.08627339241388554
13,0.605815436977302,0.024543032066573517,0.5492171951290427,0.12737769491008288,0.019317440468242852,0.6081249460503713,0.020961637822913586,0.47251033085773786,0.12172428519510704,0.10248054874323789,0.6171288726571276,0.020910245570982765,0.49383879172354184,0.13343506928213753,0.08903632803348766
14,0.6033267943903089,0.024402407141794136,0.5468592617863659,0.1272273288593521,0.019342392631515663,0.652537042860781,0.021218036463859825,0.4941156040862449,0.11771258801894022,0.12543214317744203,0.6348354214584464,0.021146345393438088,0.5089677821164392,0.1264752348183867,0.09207377063457615
15,0.6009365627510521,0.02427852086469916,0.5448907143119517,0.12686499303909246,0.01908082821581047,0.5919913699972076,0.020840298579827464,0.4736567709097673,0.11534745994942601,0.0859595543421945,0.5999551461954418,0.020852911237239542,0.48995745992291,0.12636461382856692,0.07650831358659757
16,0.5986040505650299,0.024146168074319723,0.5429163175711332,0.12662400888164985,0.018879163894822307,0.6257371780302091,0.02097286888340343,0.4726122729646356,0.1179968710630202,0.1203523496092571,0.6187823718407095,0.021021616601553276,0.4866904894619965,0.12982869121310092,0.09808739670617057
17,0.5967781018814917,0.024073298314290732,0.5414097301467319,0.12653152958867295,0.018641920428557494,0.5991522416241863,0.020436286048437554,0.4660174054421686,0.11416232119488522,0.10128231809413069,0.6012112594641341,0.020541510784188803,0.48276587636218543,0.12522510977001033,0.08538136163948538
18,0.5950396494082419,0.024000643574883577,0.5399512803308198,0.12626477320079874,0.018461248263024328,0.6062484371233824,0.020497588438333377,0.4845313912078273,0.11630758606610635,0.08958869891203941,0.6097670027673623,0.02056035037894139,0.49562587155270355,0.12521082838228811,0.08105969850474529
19,0.5938261069732399,0.023953670765860934,0.5387863618914052,0.12615019850625322,0.018471054504331536,0.6232109374256545,0.02069121287242184,0.4882803765332452,0.1171883267936449,0.10252051482379712,0.6247222777774806,0.020672791207153297,0.5011656458411711,0.12898964383299083,0.08998487625255101
20,0.5925877450269087,0.023884705672019963,0.5378124644633149,0.12582316695742063,0.018308258422807085,0.5976632806359393,0.020435344111765428,0.4713200672526951,0.11595983893937586,0.09431188553793052,0.6052184387193071,0.020551035069422373,0.4923885667359992,0.12626415117251938,0.0796524217101796
