epoch,train_loss,train_node_mse,train_edge_attr_mse,train_edge_presence_bce,train_target_mse,val_loss,val_node_mse,val_edge_attr_mse,val_edge_presence_bce,val_target_mse,test_loss,test_node_mse,test_edge_attr_mse,test_edge_presence_bce,test_target_mse
1,43.06475939313116,0.31638288928228053,42.620948556090894,0.28496918115656733,0.09893103540588058,34.87035978446573,0.08887091412677267,34.668307870121325,0.18678743756339375,0.09450226324945188,33.08522747470325,0.08680690183375138,32.89937406124405,0.1905672757175025,0.07998981614177925
2,33.21250152699726,0.10918821728747634,33.00055096541566,0.21326679604663698,0.08143563714310881,32.32035558506594,0.08277384434842457,32.12572105052107,0.1859192857466175,0.09326880583296251,30.723091070420473,0.08120444935607159,30.540252432234958,0.18976175688852476,0.08265803408053682
3,31.06919798184196,0.08927573057121456,30.877757017090328,0.20960115771975485,0.08120511092706462,30.643384844569837,0.06981030896327085,30.464140038032316,0.188255043037362,0.09060895132817759,29.02114556580391,0.0695654026186216,28.85565429046711,0.19188584308298867,0.07673730370276938
4,30.034994865155785,0.07259004042688369,29.863252839675855,0.2104679617263012,0.07810519401440563,29.743580618820623,0.05832564067305986,29.581840385824947,0.1882003309826056,0.08459456605832803,28.131032637348326,0.05830746014795591,27.980001121180578,0.19264473227534706,0.07345959329488748
5,28.942638022289426,0.06880398165370162,28.775488329227283,0.2136056927821567,0.0769851354320215,27.953206415230273,0.05828448395523648,27.79053247042295,0.19235988365391554,0.0851533657310157,26.48315098079171,0.058297757935414474,26.33002683384212,0.19641101689632795,0.07518530480684028
6,27.443031142443655,0.06837430463055909,27.27152981082913,0.2211970027281685,0.08100732621673754,25.915754498734987,0.05977589245569908,25.741715829924676,0.1993144249680352,0.09433132809972243,24.611978493838173,0.06014794550660088,24.451081324499736,0.20238876164428832,0.08051037710793121
7,25.968629094730268,0.0668121161033806,25.79881837996385,0.22323039835043157,0.08067556720869182,24.74226908495197,0.056758440636350944,24.573795051897985,0.19655717576796053,0.09205986218399363,23.388807632165943,0.05741966966138737,23.238062161222842,0.19974638872885014,0.07335115555316953
8,24.98027703518114,0.06497612908620161,24.814843554959484,0.22043548944635288,0.07841379114278414,23.79754708985151,0.05398125560312285,23.6362988396553,0.1936032359335719,0.08790669235759967,22.400284001708343,0.054309468634250596,22.25629294888554,0.19714081093395164,0.06996752150598767
9,24.19717228905402,0.0653593068299703,24.03321253453067,0.21609946218221218,0.07699048035316403,22.8734000577765,0.05619456099167382,22.708974283293816,0.18907771773089124,0.08932341587345648,21.44364155947067,0.05619528204632869,21.29597364210394,0.19274349628001686,0.07219826611531337
10,23.400245452339576,0.06809086046787484,23.235479041440367,0.2117253334548983,0.0755030076720893,22.03849513651961,0.058043669493563765,21.87330595921662,0.18853903462910382,0.0882915910668829,20.60283281721781,0.05847619615710314,20.45411042190912,0.19182520992173924,0.07106367434158657
