epoch,train_loss,train_node_mse,train_edge_attr_mse,train_edge_presence_bce,train_target_mse,val_loss,val_node_mse,val_edge_attr_mse,val_edge_presence_bce,val_target_mse,test_loss,test_node_mse,test_edge_attr_mse,test_edge_presence_bce,test_target_mse
1,102.81727723152407,0.07238779449698862,102.45648047931033,0.6492290081691182,0.2234860433489521,99.88772711955326,0.06545248239392966,99.65112154248735,0.43799570412702965,0.1273531081600928,95.51383872306783,0.06504477874536789,95.26994531441734,0.4557367572609667,0.13327492308359185
2,83.00064477892565,0.06115122414753933,82.80123045017992,0.3128258270864263,0.10698031909938607,66.02061854617696,0.054455467565378675,65.84051513671875,0.24247396852768643,0.10140024136069795,64.03162707583442,0.055450872854568574,63.851349416203526,0.24684201578819315,0.10014301259558238
3,49.76804365790135,0.06236743717249538,49.57692408072284,0.25494308686675915,0.10325783281928458,39.25851058959961,0.054302517901843705,39.088019411328816,0.19794646912897138,0.09639391714943127,37.782306701100936,0.05491482799980029,37.60843944050254,0.20111075480570967,0.09884112225894216
4,37.3213076997013,0.0566290027497451,37.141316148193,0.23564087499009548,0.09979847525833639,36.22919233080367,0.05560160958221261,36.058649143702546,0.20087980321595367,0.09485335081395968,34.451073411871626,0.05598387832104848,34.27780061492121,0.20469977733976555,0.09681896818557958
5,35.12800190945175,0.056448359790741524,34.94880333953589,0.23932604996427412,0.09881769027287834,35.39476109894229,0.05662901216829327,35.22145569492394,0.21764531479754917,0.09491206983655272,33.67135176733526,0.05688210801070273,33.49554870765247,0.22164635032571423,0.09675629160011003
6,34.60538120213842,0.056507664959320573,34.42573221268192,0.24601107586688659,0.09854017964993055,35.23105812072754,0.05644656534136181,35.05705006021849,0.2200407971378783,0.09555739484412569,33.50026186598533,0.05664644981319992,33.324457677871145,0.22226850657250868,0.09693098146253855
7,34.43717627651181,0.05599925894279284,34.257868131934025,0.2444655183822878,0.0988623481680833,35.15728434710435,0.055811098606233865,34.98400212677432,0.21752466366324627,0.09571867079382211,33.40887456164934,0.05609951033720171,33.233581243385196,0.21919479841337153,0.09727459582280738
8,34.34158618848694,0.05540392448978165,34.163352121705536,0.2421261053805477,0.0986175671045032,35.120112781793296,0.055241608021544736,34.94768169564261,0.2144580907385114,0.09574364388072995,33.36049311572969,0.05548169571145667,33.18606258811751,0.21615086324239902,0.09733367462627862
9,34.29107991551374,0.05464468297174424,34.11366976181433,0.24103767837771922,0.09866168540615665,35.090127676305634,0.054426805496635575,34.91873800250846,0.2134543388662204,0.0956171850713206,33.321538765393,0.05469333288791292,33.14803649742566,0.21520033119860743,0.09728875127255293
10,34.2521781306113,0.05380264085190387,34.075786014456206,0.24006343868907945,0.09858316067289397,35.07708286231672,0.053464533210220475,34.90666650046765,0.21287681875934064,0.0956637876659212,33.306330416215026,0.05378005008032809,33.13353491578427,0.21450184262235752,0.09756537720424499
11,34.225444603525645,0.0528182146573696,34.050441154636594,0.23890708282021833,0.09829449142353976,35.06842495018328,0.05241217280567532,34.89914243993625,0.2107513706449052,0.09579557568674356,33.29556984427088,0.05277011032503937,33.123720398748105,0.21250342152505644,0.09782896385923107
12,34.21238042881762,0.05170907617117827,34.03897943245001,0.23717307362738244,0.0979746502777698,35.060260396608165,0.05116155911499346,34.89229755670252,0.20887400293853922,0.09591404345988387,33.284830802398204,0.051607768163475065,33.11409918300768,0.21061257120826482,0.09806255549582511
13,34.18211988409943,0.05050938626166837,34.00985201502825,0.23513772707880418,0.0982447121062936,35.05028190075512,0.049842211667081,34.88405797179316,0.20664516595047963,0.09571711692801664,33.269316228896535,0.050354101309913614,33.10029821745388,0.20828957005321044,0.09783527476430251
14,34.16974866425187,0.04923692447764258,33.9993836830788,0.2327519856895869,0.09785309456878744,35.04148716993735,0.04844001827525421,34.87720223547707,0.20430645178741133,0.09541436279533615,33.26643670166974,0.04904503229010792,33.0994056182382,0.20604885076977195,0.09738107330375473
15,34.15220918403693,0.04800357843839353,33.98309146903477,0.22988900848148155,0.09812521294873655,35.02918839790452,0.04713899589760203,34.86648183473399,0.20083693803196223,0.09548340336432759,33.25236945626623,0.04781958256014355,33.08678156667979,0.20287560979733293,0.09748049350504163
16,34.125782538718845,0.046875143101400646,33.9584888838603,0.22708668225496745,0.09770978586830177,35.01255704315616,0.045823629578234444,34.85109600550692,0.19858194362949316,0.09577939092693194,33.23312156237857,0.0466375089401662,33.068528240263774,0.20078534316954189,0.0978772846972131
17,34.10703356454799,0.04591248320453852,33.94141725780677,0.22393928927060797,0.09730984679152889,34.990793066965026,0.04494678900695183,34.831653030825336,0.19600787234138434,0.09459256089594163,33.20511671136187,0.04576670908959124,33.043219062046234,0.19853651929276153,0.09627742844960452
18,34.08197638995487,0.045268733551469015,33.9179590622351,0.2212491097076198,0.09662372603072973,34.963746567847025,0.04429711926151329,34.80610200049172,0.1935415265845581,0.09399342757295555,33.18090686498512,0.04518544125853409,33.02048383582949,0.1965830021035609,0.09557921437946446
19,34.046648719094016,0.04489620810489326,33.88353084329286,0.21863220345851614,0.09635839539735723,34.93131135215222,0.04388276949315004,34.774732401673226,0.1916199309725157,0.09353425154383753,33.15260082264845,0.044856631357944446,32.993068085915134,0.1951579131693116,0.09516049059429718
20,34.013492114383105,0.04472041859829531,33.8517136559808,0.21626311931704495,0.09543178548430067,34.89340306671573,0.043854694393738895,34.73813508262097,0.1896766142945894,0.09244554689232733,33.11287345686508,0.04475013271988374,32.95480721159131,0.19357281018302078,0.09395871614715504
21,33.966714098306696,0.0446290577709937,33.80551485302161,0.21423506658098215,0.09514666628911873,34.853707891115,0.04357110289200931,34.699618729067524,0.1888151378698752,0.09163619357515389,33.072315365856234,0.044575685020828745,32.91530105830487,0.1932323993968714,0.09311536547401189
22,33.93092978804692,0.04456816042863553,33.77138133622334,0.21213798519890328,0.09376662442203929,34.81524196141203,0.04349261039579418,34.66273466298278,0.18706314433628404,0.09030910953879356,33.03365940074022,0.04447878672892511,32.878270274057435,0.19168964543267694,0.0917413552530617
